CUST_ID,age,workclass,education,educational-num,marital-status,occupation,gender,hours-per-week,native-country,income,city
C10299,61,Federal-gov,Some-college,10,Married-civ-spouse,Transport-moving,Male,40,India,262000,Pune
C10300,30,Private,HS-grad,9,Never-married,Exec-managerial,Male,40,India,185000,Lucknow
C10301,42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,55,India,432000,Bengaluru
C10302,63,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Male,40,India,96000,Pune
C10303,26,Private,Some-college,10,Married-civ-spouse,Sales,Male,40,India,289000,Raipur
C10304,42,Private,10th,6,Divorced,Adm-clerical,Female,40,India,110000,Patna
C10305,23,Private,Some-college,10,Married-civ-spouse,Other-service,Male,40,India,168000,Ranchi
C10306,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,40,India,313000,Pune
C10307,30,Private,9th,5,Married-civ-spouse,Other-service,Male,32,El-Salvador,162000,Raipur
C10308,23,Private,HS-grad,9,Never-married,Sales,Male,40,India,299000,Raipur
C10309,34,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Male,60,India,403000,Kolkata
C10310,30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,48,India,435000,Bengaluru
C10311,39,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,India,281000,Kolkata
C10312,30,Private,11th,7,Never-married,Handlers-cleaners,Male,38,Puerto-Rico,248000,Delhi
C10313,38,Local-gov,Some-college,10,Divorced,Adm-clerical,Female,38,India,77000,Ahmedabad
C10314,26,Private,HS-grad,9,Divorced,Exec-managerial,Female,40,India,194000,Lucknow
C10315,20,Private,Some-college,10,Never-married,Handlers-cleaners,Male,16,India,473000,Raipur
C10316,37,Local-gov,Bachelors,13,Never-married,Prof-specialty,Male,40,India,437000,Ranchi
C10317,33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,40,India,193000,Ranchi
C10318,24,Private,Bachelors,13,Never-married,Adm-clerical,Male,40,India,244000,Delhi
C10319,42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,60,India,201000,Vizag
C10320,51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Male,84,Vietnam,149000,Bengaluru
C10321,56,Local-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Male,45,India,420000,Ahmedabad
C10322,22,Private,Some-college,10,Never-married,Handlers-cleaners,Male,40,India,347000,Ranchi
C10323,52,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Male,60,India,309000,Mumbai
C10324,44,Private,Bachelors,13,Divorced,Exec-managerial,Female,45,India,344000,Bengaluru
C10325,34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,35,India,104000,Bengaluru
C10326,51,Private,Some-college,10,Divorced,Craft-repair,Male,42,India,334000,Kolkata
C10327,20,Private,Some-college,10,Never-married,Prof-specialty,Male,40,India,90000,Patna
C10328,19,Private,Some-college,10,Never-married,Sales,Female,25,India,376000,Patna
C10329,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,40,India,309000,Ahmedabad
C10330,68,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,40,India,357000,Kolkata
C10331,22,Private,Some-college,10,Divorced,Protective-serv,Male,40,India,430000,Delhi
C10332,56,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,40,India,339000,Pune
C10333,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,485000,Ahmedabad
C10334,52,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Male,40,Mexico,69000,Vizag
C10335,26,Private,HS-grad,9,Separated,Handlers-cleaners,Male,40,Puerto-Rico,281000,Mumbai
C10336,33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,50,India,62000,Ahmedabad
C10337,45,Local-gov,Masters,14,Divorced,Prof-specialty,Female,42,India,231000,Kolkata
C10338,18,Private,11th,7,Never-married,Other-service,Male,15,India,279000,Ahmedabad
C10339,43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Male,60,India,76000,Ahmedabad
C10340,64,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,50,India,155000,Vizag
C10341,18,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,20,India,222000,Ranchi
C10342,20,Private,Some-college,10,Never-married,Prof-specialty,Male,45,India,167000,Pune
C10343,57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,464000,Mumbai
C10344,41,Private,HS-grad,9,Divorced,Adm-clerical,Female,42,India,242000,Raipur
C10345,34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,50,India,453000,Raipur
C10346,19,Private,HS-grad,9,Never-married,Sales,Female,40,India,264000,Raipur
C10347,44,Private,9th,5,Divorced,Other-service,Female,55,Dominican-Republic,297000,Ahmedabad
C10348,56,Private,10th,6,Widowed,Other-service,Female,40,India,200000,Lucknow
C10349,36,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,80,India,435000,Pune
C10350,48,Private,Bachelors,13,Divorced,Exec-managerial,Female,48,India,230000,Delhi
C10351,29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,67000,Lucknow
C10352,33,Private,Bachelors,13,Never-married,Craft-repair,Male,40,India,340000,Raipur
C10353,31,Private,5th-6th,3,Married-civ-spouse,Other-service,Male,40,Mexico,136000,Mumbai
C10354,39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,45,India,94000,Bengaluru
C10355,66,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,40,India,301000,Ranchi
C10356,27,Private,Bachelors,13,Never-married,Prof-specialty,Female,50,India,324000,Ahmedabad
C10357,39,Private,HS-grad,9,Divorced,Exec-managerial,Female,40,India,89000,Ranchi
C10358,59,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Male,50,India,186000,Kolkata
C10359,26,Private,HS-grad,9,Never-married,Other-service,Female,40,India,358000,Delhi
C10360,31,Private,Assoc-voc,11,Divorced,Craft-repair,Male,40,India,356000,Patna
C10361,45,Private,HS-grad,9,Widowed,Prof-specialty,Female,40,Mexico,489000,Kolkata
C10362,23,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,30,India,357000,Pune
C10364,36,Local-gov,HS-grad,9,Divorced,Adm-clerical,Female,40,India,106000,Mumbai
C10365,34,Private,Some-college,10,Married-civ-spouse,Other-service,Female,12,India,421000,Mumbai
C10366,32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,84,India,203000,Ahmedabad
C10367,37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,50,India,277000,Raipur
C10368,33,Private,Bachelors,13,Never-married,Sales,Male,45,India,185000,Patna
C10369,50,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,80,India,285000,Mumbai
C10370,32,Federal-gov,Assoc-acdm,12,Never-married,Protective-serv,Male,40,India,449000,Lucknow
C10371,35,Private,Bachelors,13,Never-married,Adm-clerical,Female,40,India,249000,Kolkata
C10372,37,Private,11th,7,Married-civ-spouse,Craft-repair,Male,40,India,61000,Kolkata
C10373,44,Private,Some-college,10,Divorced,Craft-repair,Male,60,India,312000,Lucknow
C10374,57,Private,Some-college,10,Divorced,Handlers-cleaners,Male,25,India,64000,Lucknow
C10375,29,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Female,40,India,334000,Delhi
C10376,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,50,India,500000,Mumbai
C10377,43,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,25,India,219000,Vizag
C10378,43,Private,Some-college,10,Married-civ-spouse,Sales,Male,70,India,195000,Raipur
C10379,45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Male,60,India,159000,Patna
C10380,33,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Female,8,India,78000,Raipur
C10381,26,Private,10th,6,Divorced,Other-service,Female,40,Germany,184000,Vizag
C10382,23,Private,Some-college,10,Married-civ-spouse,Sales,Male,68,India,360000,Pune
C10383,41,Private,7th-8th,4,Separated,Craft-repair,Male,40,Mexico,231000,Lucknow
C10384,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,India,365000,Raipur
C10385,47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Male,44,India,427000,Ranchi
C10386,34,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Male,45,India,267000,Bengaluru
C10387,40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,40,India,305000,Bengaluru
C10388,28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,40,India,135000,Pune
C10389,24,Private,HS-grad,9,Never-married,Exec-managerial,Female,40,South,220000,Bengaluru
C10390,73,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Male,10,India,315000,Patna
C10391,23,Private,HS-grad,9,Never-married,Craft-repair,Male,15,India,123000,Vizag
C10392,43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,40,India,287000,Lucknow
C10393,26,Private,Bachelors,13,Divorced,Tech-support,Female,40,India,468000,Bengaluru
C10395,58,Self-emp-not-inc,Doctorate,16,Married-AF-spouse,Exec-managerial,Female,35,India,244000,Patna
C10396,52,Private,HS-grad,9,Widowed,Adm-clerical,Female,35,India,272000,Ahmedabad
C10397,29,Private,11th,7,Married-civ-spouse,Transport-moving,Male,99,India,378000,Kolkata
C10398,47,Private,11th,7,Married-civ-spouse,Other-service,Male,35,Columbia,497000,Delhi
C10399,49,Private,HS-grad,9,Divorced,Adm-clerical,Female,37,India,387000,Vizag
C10400,40,Private,11th,7,Widowed,Adm-clerical,Female,40,India,80000,Ahmedabad
C10402,62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,40,India,230000,Bengaluru
C10403,49,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,55,India,261000,Mumbai
C10404,50,Private,Bachelors,13,Divorced,Prof-specialty,Female,50,India,156000,Ranchi
C10405,31,Private,HS-grad,9,Never-married,Transport-moving,Male,40,India,117000,Lucknow
C10406,48,Local-gov,Masters,14,Never-married,Prof-specialty,Female,50,India,67000,Bengaluru
C10407,24,Private,HS-grad,9,Never-married,Craft-repair,Female,40,India,484000,Mumbai
C10408,41,Private,HS-grad,9,Never-married,Prof-specialty,Female,40,India,394000,Pune
C10409,37,Private,HS-grad,9,Separated,Machine-op-inspct,Male,60,India,192000,Ranchi
C10410,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,45,Japan,447000,Kolkata
C10411,63,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,16,India,155000,Vizag
C10412,36,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,45,India,453000,Raipur
C10413,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,40,India,423000,Ahmedabad
C10414,41,Private,Bachelors,13,Never-married,Sales,Female,40,India,197000,Vizag
C10415,26,Private,Assoc-acdm,12,Never-married,Tech-support,Female,20,India,155000,Mumbai
C10416,17,Private,11th,7,Never-married,Sales,Female,25,India,325000,Pune
C10417,27,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,36,India,253000,Kolkata
C10419,43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,65,India,319000,Raipur
C10420,35,Private,HS-grad,9,Never-married,Transport-moving,Male,55,India,314000,Pune
C10421,38,Private,Bachelors,13,Divorced,Adm-clerical,Female,40,India,92000,Delhi
C10422,26,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,40,India,433000,Delhi
C10423,28,Private,Some-college,10,Never-married,Exec-managerial,Female,40,India,348000,Ranchi
C10424,38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Female,24,India,154000,Vizag
C10425,36,Private,11th,7,Divorced,Transport-moving,Female,40,India,74000,Mumbai
C10426,33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Female,40,India,209000,Patna
C10427,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,70,India,279000,Ranchi
C10428,22,Private,Assoc-acdm,12,Never-married,Prof-specialty,Male,25,India,485000,Ahmedabad
C10429,42,Federal-gov,10th,6,Married-civ-spouse,Adm-clerical,Male,40,Mexico,214000,Vizag
C10430,50,Private,10th,6,Married-civ-spouse,Transport-moving,Male,40,India,254000,Bengaluru
C10431,30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,30,India,157000,Bengaluru
C10432,37,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Male,40,Cambodia,335000,Ranchi
C10433,54,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,40,India,177000,Ahmedabad
C10434,52,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Male,40,India,469000,Lucknow
C10435,65,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Male,40,India,317000,Delhi
C10436,33,Private,HS-grad,9,Divorced,Craft-repair,Female,40,India,333000,Patna
C10437,25,Private,Some-college,10,Never-married,Tech-support,Male,40,India,365000,Patna
C10438,24,Private,Bachelors,13,Never-married,Sales,Male,45,India,484000,Delhi
C10439,26,Private,Assoc-voc,11,Separated,Adm-clerical,Female,40,India,117000,Mumbai
C10441,39,Private,HS-grad,9,Separated,Adm-clerical,Male,40,India,308000,Lucknow
C10442,59,Private,HS-grad,9,Divorced,Other-service,Female,40,India,234000,Pune
C10443,29,Private,Some-college,10,Never-married,Adm-clerical,Female,40,India,161000,Ahmedabad
C10444,47,Private,11th,7,Never-married,Other-service,Female,45,India,416000,Patna
C10445,23,Private,Some-college,10,Never-married,Prof-specialty,Female,35,India,261000,Patna
C10446,64,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Male,50,India,380000,Ranchi
C10447,21,Private,HS-grad,9,Never-married,Other-service,Male,20,India,368000,Patna
C10448,32,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Female,40,India,257000,Ahmedabad
C10449,26,Private,HS-grad,9,Never-married,Exec-managerial,Female,37,India,304000,Mumbai
C10450,19,Private,Some-college,10,Never-married,Prof-specialty,Female,20,India,349000,Vizag
C10451,62,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Male,40,India,437000,Delhi
C10452,32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Male,55,India,169000,Patna
C10453,75,Private,10th,6,Married-spouse-absent,Prof-specialty,Female,5,India,355000,Kolkata
C10454,45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,60,India,189000,Bengaluru
C10455,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,50,India,95000,Raipur
C10456,32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,40,India,332000,Lucknow
C10457,24,Private,Bachelors,13,Married-civ-spouse,Sales,Male,40,India,74000,Bengaluru
C10458,25,Private,Bachelors,13,Never-married,Sales,Female,40,India,378000,Kolkata
C10459,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,60,India,359000,Delhi
C10460,18,Private,Some-college,10,Never-married,Sales,Female,20,India,223000,Lucknow
C10461,44,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,55,India,245000,Delhi
C10462,40,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,50,India,151000,Vizag
C10463,27,Private,Bachelors,13,Never-married,Prof-specialty,Male,40,India,367000,Lucknow
C10466,23,Private,Bachelors,13,Never-married,Adm-clerical,Male,40,India,467000,Lucknow
C10467,21,Private,Some-college,10,Never-married,Adm-clerical,Male,40,India,209000,Raipur
C10468,37,State-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Male,40,India,130000,Bengaluru
C10469,65,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,48,India,149000,Delhi
C10470,43,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,40,India,119000,Bengaluru
C10471,45,Private,HS-grad,9,Never-married,Adm-clerical,Male,44,India,299000,Kolkata
C10472,24,State-gov,Bachelors,13,Never-married,Exec-managerial,Female,40,India,324000,Ahmedabad
C10473,24,Private,Some-college,10,Never-married,Machine-op-inspct,Male,42,India,262000,Mumbai
C10474,19,Local-gov,Some-college,10,Never-married,Protective-serv,Male,35,India,278000,Ranchi
C10475,37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,65,India,135000,Mumbai
C10476,24,Private,HS-grad,9,Never-married,Adm-clerical,Female,35,India,118000,Lucknow
C10477,34,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,40,Germany,131000,Bengaluru
C10478,50,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Female,39,India,184000,Lucknow
C10480,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,40,Puerto-Rico,250000,Ahmedabad
C10481,39,Private,Bachelors,13,Married-civ-spouse,Sales,Male,60,India,249000,Kolkata
C10482,44,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Male,38,India,391000,Delhi
C10483,45,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Male,40,India,60000,Raipur
C10484,32,State-gov,11th,7,Never-married,Protective-serv,Male,40,India,276000,Mumbai
C10485,47,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,40,India,368000,Ahmedabad
C10486,50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,40,India,441000,Ahmedabad
C10487,32,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Male,40,India,215000,Kolkata
C10488,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,40,India,477000,Raipur
C10489,19,Private,Some-college,10,Never-married,Prof-specialty,Female,20,India,460000,Patna
C10490,28,State-gov,Masters,14,Divorced,Prof-specialty,Male,10,India,285000,Delhi
C10491,28,Private,HS-grad,9,Divorced,Sales,Male,50,India,204000,Mumbai
C10492,39,Federal-gov,Masters,14,Never-married,Prof-specialty,Male,40,Poland,398000,Ahmedabad
C10493,21,Private,Some-college,10,Never-married,Other-service,Male,40,India,280000,Ahmedabad
C10494,73,Self-emp-not-inc,Some-college,10,Widowed,Farming-fishing,Female,75,India,218000,Ranchi
C10495,39,Private,7th-8th,4,Married-civ-spouse,Other-service,Male,40,Mexico,465000,Kolkata
C10497,25,Private,Some-college,10,Never-married,Machine-op-inspct,Male,40,India,435000,Pune
C10498,31,Private,Some-college,10,Married-AF-spouse,Sales,Female,20,India,425000,Kolkata
C10501,51,Private,Some-college,10,Divorced,Sales,Female,32,India,231000,Ranchi
C10502,39,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Female,28,India,270000,Raipur
C10503,31,Private,Bachelors,13,Divorced,Handlers-cleaners,Male,40,India,487000,Kolkata
C10504,21,Private,Some-college,10,Never-married,Sales,Male,17,India,249000,Delhi
C10505,46,Private,Bachelors,13,Divorced,Exec-managerial,Male,50,India,345000,Mumbai
C10506,73,Private,HS-grad,9,Divorced,Exec-managerial,Female,35,India,213000,Vizag
C10507,41,Private,HS-grad,9,Divorced,Craft-repair,Male,40,India,361000,Vizag
C10508,20,Private,HS-grad,9,Never-married,Transport-moving,Male,40,India,412000,Bengaluru
C10509,27,Private,Assoc-acdm,12,Never-married,Other-service,Male,30,India,491000,Bengaluru
C10510,24,Private,Bachelors,13,Never-married,Prof-specialty,Male,35,India,116000,Pune
C10511,20,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,40,India,383000,Raipur
C10512,39,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Male,40,India,330000,Mumbai
C10513,27,Private,Bachelors,13,Never-married,Handlers-cleaners,Male,28,India,413000,Vizag
C10514,33,Private,11th,7,Married-civ-spouse,Sales,Male,60,India,295000,Mumbai
C10515,33,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,40,India,70000,Kolkata
C10516,36,State-gov,9th,5,Married-civ-spouse,Craft-repair,Male,40,India,443000,Lucknow
C10517,55,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,36,India,266000,Lucknow
C10518,19,Private,Some-college,10,Never-married,Machine-op-inspct,Male,40,India,290000,Bengaluru
C10519,35,Private,HS-grad,9,Never-married,Exec-managerial,Male,60,India,133000,Raipur
C10520,34,Private,5th-6th,3,Never-married,Machine-op-inspct,Male,40,Laos,419000,Raipur
